,Twitter Handle,Compound Score,Positive Score,Neutral Score,Negative Score,Tweets Ago,Tweet Datetime,Tweet Text
481,@nytimes,-0.4019,0.155,0.641,0.204,82,2018-10-03 13:30:14+00:00,"In her first public statement since dropping from public view 4 months ago, Fan Bingbing offered a contrite apology and pledged to pay the fine to avoid a criminal investigation https://t.co/NKTlJusMb6"
482,@nytimes,0.4019,0.197,0.803,0.0,83,2018-10-03 13:15:05+00:00,How to help survivors of the Indonesia earthquake and tsunami https://t.co/QH4yQoRtB8 https://t.co/Prcrole8Cs
483,@nytimes,0.0,0.0,1.0,0.0,84,2018-10-03 13:00:13+00:00,Morning Briefing: Here's what you need to know to start your day https://t.co/d0CXjH0RKU https://t.co/UcmXYxdFpq
484,@nytimes,0.5574,0.226,0.692,0.082,85,2018-10-03 12:44:05+00:00,Cellphones across the United States will get a test alert at 2:18 p.m. Eastern. It will be the first nationwide test of a wireless emergency alert system. https://t.co/aPVdC5mdEh
485,@nytimes,0.6124,0.167,0.833,0.0,86,2018-10-03 12:31:05+00:00,"David Hockney says he is not a churchgoer, but on Tuesday a window that he designed was formally dedicated in Westminster Abbey https://t.co/WzDrG7lzR2"
486,@nytimes,-0.3612,0.0,0.889,0.111,87,2018-10-03 12:21:02+00:00,"Law enforcement officials in Missouri don't know the whereabouts of more than 1,200 registered sex offenders, according to a state audit https://t.co/rhfkkkeu0a"
487,@nytimes,0.2732,0.1,0.9,0.0,88,2018-10-03 12:09:01+00:00,RT @nytimesworld: It has taken 18 years and successive governments for politicians to recognize that sanitary products are a necessary heal…
488,@nytimes,-0.0772,0.07,0.851,0.079,89,2018-10-03 12:00:06+00:00,"Your daily @DealBook Briefing:

• Trump's empire was built on gifts and tax dodges. 

• Amazon’s wage increase is both shield and sword.

• Defying distraction, Tesla is making way more cars.
https://t.co/n9aIyESzsF"
489,@nytimes,0.0,0.0,1.0,0.0,90,2018-10-03 11:49:01+00:00,"By age 3, Donald Trump was earning $200,000 a year in today’s dollars from his father’s empire.

In all, financial records reveal, Donald Trump received the equivalent today of at least $413 million from his father’s real estate empire. https://t.co/mDfVmSg1U3"
490,@nytimes,0.8271,0.314,0.686,0.0,91,2018-10-03 11:41:03+00:00,"In a rebuke to the Trump administration, the International Court of Justice ordered the United States to ease some sanctions against Iran https://t.co/YHErwiB37u"
491,@nytimes,0.0,0.0,1.0,0.0,92,2018-10-03 11:30:08+00:00,The overcrowding at this refugee camp is so extreme that asylum seekers spend as much as 12 hours a day waiting in line for food that is sometimes moldy https://t.co/qsIptMIdIo
492,@nytimes,0.5859,0.147,0.853,0.0,93,2018-10-03 11:20:07+00:00,RT @susannecraig: Couldn’t sleep so I went out to Queens to watch the press run of our  tax story. What an amazing rush. https://t.co/UsV8p…
493,@nytimes,-0.6597,0.0,0.864,0.136,94,2018-10-03 11:15:04+00:00,"Cervical cancer could be eliminated in Australia within the next two decades because of a government program to vaccinate children against the cancer-causing human papillomavirus, according to a new report https://t.co/S30fXSmUtW"
494,@nytimes,0.0,0.0,1.0,0.0,95,2018-10-03 11:00:07+00:00,"In 2006, the American Bar Association raised questions about Brett Kavanaugh's demeanor and veracity https://t.co/cvfVebkTJt"
495,@nytimes,0.5965,0.393,0.607,0.0,96,2018-10-03 10:44:04+00:00,How Trump really got rich https://t.co/2I1W3ZTURj https://t.co/7nPkU3kCaP
496,@nytimes,-0.8834,0.0,0.623,0.377,97,2018-10-03 10:29:05+00:00,"Pope Francis’ reputation, which once seemed unassailable, has sustained considerable damage in the wake of the sex abuse scandal https://t.co/s9bItnGbNH"
497,@nytimes,0.0,0.0,1.0,0.0,98,2018-10-03 10:20:03+00:00,Morning Briefing: Here's what you need to know to start your day https://t.co/5Juq6epxLF https://t.co/JFeN1ANM3P
498,@nytimes,0.8316,0.336,0.585,0.079,99,2018-10-03 10:14:57+00:00,Breaking News: Three evolutionary scientists won the Nobel Prize in Chemistry. They applied principles of Darwin to help solve some of the world's problems. https://t.co/r8UqXvfba2
499,@nytimes,-0.3818,0.0,0.88,0.12,100,2018-10-03 10:11:05+00:00,"RT @peterbakernyt: Abandoning the restraint urged on him by advisers and Senate Republicans, Trump goes after Christine Blasey Ford before…"
